model_key,Date,Order_Demand
Product_1287-Whse_J-Category_019,2012-05-18,10000.0
Product_1287-Whse_J-Category_019,2012-05-21,104400.0
Product_1287-Whse_J-Category_019,2012-05-22,43100.0
Product_1287-Whse_J-Category_019,2012-05-23,32300.0
Product_1287-Whse_J-Category_019,2012-05-24,93000.0
Product_1287-Whse_J-Category_019,2012-05-25,30000.0
Product_1287-Whse_J-Category_019,2012-05-28,54600.0
Product_1287-Whse_J-Category_019,2012-05-29,5000.0
Product_1287-Whse_J-Category_019,2012-05-30,34000.0
Product_1287-Whse_J-Category_019,2012-05-31,138000.0
Product_1287-Whse_J-Category_019,2012-06-01,57600.0
Product_1287-Whse_J-Category_019,2012-06-04,7800.0
Product_1287-Whse_J-Category_019,2012-06-05,47100.0
Product_1287-Whse_J-Category_019,2012-06-06,99500.0
Product_1287-Whse_J-Category_019,2012-06-07,62500.0
Product_1287-Whse_J-Category_019,2012-06-08,72000.0
Product_1287-Whse_J-Category_019,2012-06-11,33000.0
Product_1287-Whse_J-Category_019,2012-06-12,76100.0
Product_1287-Whse_J-Category_019,2012-06-13,78000.0
Product_1287-Whse_J-Category_019,2012-06-14,5600.0
Product_1287-Whse_J-Category_019,2012-06-15,16000.0
Product_1287-Whse_J-Category_019,2012-06-18,54000.0
Product_1287-Whse_J-Category_019,2012-06-19,66500.0
Product_1287-Whse_J-Category_019,2012-06-20,109000.0
Product_1287-Whse_J-Category_019,2012-06-21,33000.0
Product_1287-Whse_J-Category_019,2012-06-22,71000.0
Product_1287-Whse_J-Category_019,2012-06-25,37000.0
Product_1287-Whse_J-Category_019,2012-06-26,23100.0
Product_1287-Whse_J-Category_019,2012-06-27,40000.0
Product_1287-Whse_J-Category_019,2012-06-28,104500.0
Product_1287-Whse_J-Category_019,2012-06-29,44100.0
Product_1287-Whse_J-Category_019,2012-07-02,38000.0
Product_1287-Whse_J-Category_019,2012-07-03,31200.0
Product_1287-Whse_J-Category_019,2012-07-04,31000.0
Product_1287-Whse_J-Category_019,2012-07-05,120400.0
Product_1287-Whse_J-Category_019,2012-07-06,45500.0
Product_1287-Whse_J-Category_019,2012-07-09,75200.0
Product_1287-Whse_J-Category_019,2012-07-10,51400.0
Product_1287-Whse_J-Category_019,2012-07-11,46100.0
Product_1287-Whse_J-Category_019,2012-07-12,51700.0
Product_1287-Whse_J-Category_019,2012-07-13,15500.0
Product_1287-Whse_J-Category_019,2012-07-17,14000.0
Product_1287-Whse_J-Category_019,2012-07-18,58200.0
Product_1287-Whse_J-Category_019,2012-07-19,25500.0
Product_1287-Whse_J-Category_019,2012-07-20,100100.0
Product_1287-Whse_J-Category_019,2012-07-23,35000.0
Product_1287-Whse_J-Category_019,2012-07-24,62000.0
Product_1287-Whse_J-Category_019,2012-07-25,40000.0
Product_1287-Whse_J-Category_019,2012-07-26,22000.0
Product_1287-Whse_J-Category_019,2012-07-27,12000.0
Product_1287-Whse_J-Category_019,2012-07-30,10000.0
Product_1287-Whse_J-Category_019,2012-07-31,110100.0
Product_1287-Whse_J-Category_019,2012-08-01,31300.0
Product_1287-Whse_J-Category_019,2012-08-02,11000.0
Product_1287-Whse_J-Category_019,2012-08-03,102000.0
Product_1287-Whse_J-Category_019,2012-08-06,153000.0
Product_1287-Whse_J-Category_019,2012-08-07,44000.0
Product_1287-Whse_J-Category_019,2012-08-08,73000.0
Product_1287-Whse_J-Category_019,2012-08-09,30000.0
Product_1287-Whse_J-Category_019,2012-08-10,17000.0
Product_1287-Whse_J-Category_019,2012-08-15,133000.0
Product_1287-Whse_J-Category_019,2012-08-16,30300.0
Product_1287-Whse_J-Category_019,2012-08-17,32000.0
Product_1287-Whse_J-Category_019,2012-08-20,36000.0
Product_1287-Whse_J-Category_019,2012-08-21,104000.0
Product_1287-Whse_J-Category_019,2012-08-22,23500.0
Product_1287-Whse_J-Category_019,2012-08-23,58500.0
Product_1287-Whse_J-Category_019,2012-08-24,22000.0
Product_1287-Whse_J-Category_019,2012-08-27,55000.0
Product_1287-Whse_J-Category_019,2012-08-28,42000.0
Product_1287-Whse_J-Category_019,2012-08-29,180000.0
Product_1287-Whse_J-Category_019,2012-08-30,13000.0
Product_1287-Whse_J-Category_019,2012-08-31,101000.0
Product_1287-Whse_J-Category_019,2012-09-03,85000.0
Product_1287-Whse_J-Category_019,2012-09-04,14000.0
Product_1287-Whse_J-Category_019,2012-09-05,95000.0
Product_1287-Whse_J-Category_019,2012-09-06,91000.0
Product_1287-Whse_J-Category_019,2012-09-07,41500.0
Product_1287-Whse_J-Category_019,2012-09-10,32500.0
Product_1287-Whse_J-Category_019,2012-09-11,19500.0
Product_1287-Whse_J-Category_019,2012-09-12,53400.0
Product_1287-Whse_J-Category_019,2012-09-13,111000.0
Product_1287-Whse_J-Category_019,2012-09-14,52000.0
Product_1287-Whse_J-Category_019,2012-09-18,69200.0
Product_1287-Whse_J-Category_019,2012-09-19,34000.0
Product_1287-Whse_J-Category_019,2012-09-20,50200.0
Product_1287-Whse_J-Category_019,2012-09-21,83900.0
Product_1287-Whse_J-Category_019,2012-09-24,108000.0
Product_1287-Whse_J-Category_019,2012-09-25,80000.0
Product_1287-Whse_J-Category_019,2012-09-26,26500.0
Product_1287-Whse_J-Category_019,2012-09-27,21300.0
Product_1287-Whse_J-Category_019,2012-09-28,46000.0
Product_1287-Whse_J-Category_019,2012-10-01,71700.0
Product_1287-Whse_J-Category_019,2012-10-02,26000.0
Product_1287-Whse_J-Category_019,2012-10-03,76300.0
Product_1287-Whse_J-Category_019,2012-10-04,65000.0
Product_1287-Whse_J-Category_019,2012-10-05,135100.0
Product_1287-Whse_J-Category_019,2012-10-09,6800.0
Product_1287-Whse_J-Category_019,2012-10-10,51500.0
Product_1287-Whse_J-Category_019,2012-10-11,82000.0
Product_1287-Whse_J-Category_019,2012-10-12,73000.0
Product_1287-Whse_J-Category_019,2012-10-15,84000.0
Product_1287-Whse_J-Category_019,2012-10-16,84000.0
Product_1287-Whse_J-Category_019,2012-10-17,48000.0
Product_1287-Whse_J-Category_019,2012-10-18,25700.0
Product_1287-Whse_J-Category_019,2012-10-19,96500.0
Product_1287-Whse_J-Category_019,2012-10-22,81400.0
Product_1287-Whse_J-Category_019,2012-10-23,86000.0
Product_1287-Whse_J-Category_019,2012-10-24,113100.0
Product_1287-Whse_J-Category_019,2012-10-25,79100.0
Product_1287-Whse_J-Category_019,2012-10-26,52200.0
Product_1287-Whse_J-Category_019,2012-10-29,38900.0
Product_1287-Whse_J-Category_019,2012-10-30,57600.0
Product_1287-Whse_J-Category_019,2012-10-31,155100.0
Product_1287-Whse_J-Category_019,2012-11-01,57000.0
Product_1287-Whse_J-Category_019,2012-11-02,49500.0
Product_1287-Whse_J-Category_019,2012-11-05,113500.0
Product_1287-Whse_J-Category_019,2012-11-06,35000.0
Product_1287-Whse_J-Category_019,2012-11-07,90500.0
Product_1287-Whse_J-Category_019,2012-11-08,45300.0
Product_1287-Whse_J-Category_019,2012-11-09,115000.0
Product_1287-Whse_J-Category_019,2012-11-12,28500.0
Product_1287-Whse_J-Category_019,2012-11-13,37500.0
Product_1287-Whse_J-Category_019,2012-11-14,52600.0
Product_1287-Whse_J-Category_019,2012-11-15,52000.0
Product_1287-Whse_J-Category_019,2012-11-16,28000.0
Product_1287-Whse_J-Category_019,2012-11-19,4000.0
Product_1287-Whse_J-Category_019,2012-11-20,104500.0
Product_1287-Whse_J-Category_019,2012-11-21,30300.0
Product_1287-Whse_J-Category_019,2012-11-22,47100.0
Product_1287-Whse_J-Category_019,2012-11-26,234000.0
Product_1287-Whse_J-Category_019,2012-11-27,67500.0
Product_1287-Whse_J-Category_019,2012-11-28,23200.0
Product_1287-Whse_J-Category_019,2012-11-29,12000.0
Product_1287-Whse_J-Category_019,2012-11-30,54500.0
Product_1287-Whse_J-Category_019,2012-12-03,157300.0
Product_1287-Whse_J-Category_019,2012-12-04,81000.0
Product_1287-Whse_J-Category_019,2012-12-05,16700.0
Product_1287-Whse_J-Category_019,2012-12-06,24100.0
Product_1287-Whse_J-Category_019,2012-12-07,52500.0
Product_1287-Whse_J-Category_019,2012-12-10,70600.0
Product_1287-Whse_J-Category_019,2012-12-11,134200.0
Product_1287-Whse_J-Category_019,2012-12-12,47300.0
Product_1287-Whse_J-Category_019,2012-12-13,95500.0
Product_1287-Whse_J-Category_019,2012-12-14,94300.0
Product_1287-Whse_J-Category_019,2012-12-17,45000.0
Product_1287-Whse_J-Category_019,2012-12-18,64100.0
Product_1287-Whse_J-Category_019,2012-12-19,46000.0
Product_1287-Whse_J-Category_019,2012-12-20,31000.0
Product_1287-Whse_J-Category_019,2012-12-21,120000.0
Product_1287-Whse_J-Category_019,2012-12-25,25600.0
Product_1287-Whse_J-Category_019,2012-12-26,119000.0
Product_1287-Whse_J-Category_019,2012-12-27,51000.0
Product_1287-Whse_J-Category_019,2013-01-07,44500.0
Product_1287-Whse_J-Category_019,2013-01-08,137100.0
Product_1287-Whse_J-Category_019,2013-01-09,188000.0
Product_1287-Whse_J-Category_019,2013-01-10,117300.0
Product_1287-Whse_J-Category_019,2013-01-11,15600.0
Product_1287-Whse_J-Category_019,2013-01-15,27200.0
Product_1287-Whse_J-Category_019,2013-01-16,162000.0
Product_1287-Whse_J-Category_019,2013-01-17,209500.0
Product_1287-Whse_J-Category_019,2013-01-18,13000.0
Product_1287-Whse_J-Category_019,2013-01-21,29500.0
Product_1287-Whse_J-Category_019,2013-01-22,96000.0
Product_1287-Whse_J-Category_019,2013-01-23,54900.0
Product_1287-Whse_J-Category_019,2013-01-24,38000.0
Product_1287-Whse_J-Category_019,2013-01-25,18600.0
Product_1287-Whse_J-Category_019,2013-01-28,32500.0
Product_1287-Whse_J-Category_019,2013-01-29,78000.0
Product_1287-Whse_J-Category_019,2013-01-30,63200.0
Product_1287-Whse_J-Category_019,2013-01-31,146000.0
Product_1287-Whse_J-Category_019,2013-02-01,25200.0
Product_1287-Whse_J-Category_019,2013-02-03,50000.0
Product_1287-Whse_J-Category_019,2013-02-04,30000.0
Product_1287-Whse_J-Category_019,2013-02-05,31700.0
Product_1287-Whse_J-Category_019,2013-02-06,88600.0
Product_1287-Whse_J-Category_019,2013-02-07,150200.0
Product_1287-Whse_J-Category_019,2013-02-08,75200.0
Product_1287-Whse_J-Category_019,2013-02-12,117000.0
Product_1287-Whse_J-Category_019,2013-02-13,71300.0
Product_1287-Whse_J-Category_019,2013-02-14,11100.0
Product_1287-Whse_J-Category_019,2013-02-15,162500.0
Product_1287-Whse_J-Category_019,2013-02-18,12400.0
Product_1287-Whse_J-Category_019,2013-02-19,179200.0
Product_1287-Whse_J-Category_019,2013-02-20,15100.0
Product_1287-Whse_J-Category_019,2013-02-21,35600.0
Product_1287-Whse_J-Category_019,2013-02-22,23000.0
Product_1287-Whse_J-Category_019,2013-02-25,52200.0
Product_1287-Whse_J-Category_019,2013-02-26,108500.0
Product_1287-Whse_J-Category_019,2013-02-27,62000.0
Product_1287-Whse_J-Category_019,2013-02-28,156500.0
Product_1287-Whse_J-Category_019,2013-03-01,17200.0
Product_1287-Whse_J-Category_019,2013-03-04,112100.0
Product_1287-Whse_J-Category_019,2013-03-05,124300.0
Product_1287-Whse_J-Category_019,2013-03-06,76000.0
Product_1287-Whse_J-Category_019,2013-03-07,60000.0
Product_1287-Whse_J-Category_019,2013-03-08,57800.0
Product_1287-Whse_J-Category_019,2013-03-11,23500.0
Product_1287-Whse_J-Category_019,2013-03-12,70500.0
Product_1287-Whse_J-Category_019,2013-03-13,29000.0
Product_1287-Whse_J-Category_019,2013-03-14,16200.0
Product_1287-Whse_J-Category_019,2013-03-15,13500.0
Product_1287-Whse_J-Category_019,2013-03-18,36200.0
Product_1287-Whse_J-Category_019,2013-03-19,74000.0
Product_1287-Whse_J-Category_019,2013-03-21,103500.0
Product_1287-Whse_J-Category_019,2013-03-22,99300.0
Product_1287-Whse_J-Category_019,2013-03-25,116500.0
Product_1287-Whse_J-Category_019,2013-03-26,40500.0
Product_1287-Whse_J-Category_019,2013-03-27,103900.0
Product_1287-Whse_J-Category_019,2013-03-28,2000.0
Product_1287-Whse_J-Category_019,2013-03-29,99500.0
Product_1287-Whse_J-Category_019,2013-04-01,55000.0
Product_1287-Whse_J-Category_019,2013-04-02,57500.0
Product_1287-Whse_J-Category_019,2013-04-03,300.0
Product_1287-Whse_J-Category_019,2013-04-04,44000.0
Product_1287-Whse_J-Category_019,2013-04-05,50800.0
Product_1287-Whse_J-Category_019,2013-04-08,44000.0
Product_1287-Whse_J-Category_019,2013-04-09,119000.0
Product_1287-Whse_J-Category_019,2013-04-10,155000.0
Product_1287-Whse_J-Category_019,2013-04-11,23000.0
Product_1287-Whse_J-Category_019,2013-04-12,4000.0
Product_1287-Whse_J-Category_019,2013-04-15,35600.0
Product_1287-Whse_J-Category_019,2013-04-16,63400.0
Product_1287-Whse_J-Category_019,2013-04-17,66500.0
Product_1287-Whse_J-Category_019,2013-04-18,31000.0
Product_1287-Whse_J-Category_019,2013-04-19,6500.0
Product_1287-Whse_J-Category_019,2013-04-22,134700.0
Product_1287-Whse_J-Category_019,2013-04-23,77000.0
Product_1287-Whse_J-Category_019,2013-04-24,90800.0
Product_1287-Whse_J-Category_019,2013-04-25,27000.0
Product_1287-Whse_J-Category_019,2013-04-26,125500.0
Product_1287-Whse_J-Category_019,2013-04-30,11000.0
Product_1287-Whse_J-Category_019,2013-05-01,136000.0
Product_1287-Whse_J-Category_019,2013-05-02,21000.0
Product_1287-Whse_J-Category_019,2013-05-07,12300.0
Product_1287-Whse_J-Category_019,2013-05-08,43200.0
Product_1287-Whse_J-Category_019,2013-05-09,5400.0
Product_1287-Whse_J-Category_019,2013-05-10,41500.0
Product_1287-Whse_J-Category_019,2013-05-13,197000.0
Product_1287-Whse_J-Category_019,2013-05-14,122500.0
Product_1287-Whse_J-Category_019,2013-05-15,31000.0
Product_1287-Whse_J-Category_019,2013-05-16,44000.0
Product_1287-Whse_J-Category_019,2013-05-17,25800.0
Product_1287-Whse_J-Category_019,2013-05-20,52000.0
Product_1287-Whse_J-Category_019,2013-05-21,72000.0
Product_1287-Whse_J-Category_019,2013-05-22,35000.0
Product_1287-Whse_J-Category_019,2013-05-23,50000.0
Product_1287-Whse_J-Category_019,2013-05-24,48000.0
Product_1287-Whse_J-Category_019,2013-05-27,22300.0
Product_1287-Whse_J-Category_019,2013-05-28,2500.0
Product_1287-Whse_J-Category_019,2013-05-29,17200.0
Product_1287-Whse_J-Category_019,2013-05-30,9400.0
Product_1287-Whse_J-Category_019,2013-05-31,111000.0
Product_1287-Whse_J-Category_019,2013-06-03,147000.0
Product_1287-Whse_J-Category_019,2013-06-04,45000.0
Product_1287-Whse_J-Category_019,2013-06-05,33000.0
Product_1287-Whse_J-Category_019,2013-06-06,53500.0
Product_1287-Whse_J-Category_019,2013-06-07,97800.0
Product_1287-Whse_J-Category_019,2013-06-10,41000.0
Product_1287-Whse_J-Category_019,2013-06-11,12000.0
Product_1287-Whse_J-Category_019,2013-06-12,59500.0
Product_1287-Whse_J-Category_019,2013-06-13,16000.0
Product_1287-Whse_J-Category_019,2013-06-14,7000.0
Product_1287-Whse_J-Category_019,2013-06-17,10300.0
Product_1287-Whse_J-Category_019,2013-06-18,80000.0
Product_1287-Whse_J-Category_019,2013-06-19,96500.0
Product_1287-Whse_J-Category_019,2013-06-20,120200.0
Product_1287-Whse_J-Category_019,2013-06-21,56500.0
Product_1287-Whse_J-Category_019,2013-06-24,86000.0
Product_1287-Whse_J-Category_019,2013-06-25,76100.0
Product_1287-Whse_J-Category_019,2013-06-26,33000.0
Product_1287-Whse_J-Category_019,2013-06-27,45300.0
Product_1287-Whse_J-Category_019,2013-06-28,109400.0
Product_1287-Whse_J-Category_019,2013-07-01,68000.0
Product_1287-Whse_J-Category_019,2013-07-02,151300.0
Product_1287-Whse_J-Category_019,2013-07-03,66100.0
Product_1287-Whse_J-Category_019,2013-07-04,73400.0
Product_1287-Whse_J-Category_019,2013-07-05,7500.0
Product_1287-Whse_J-Category_019,2013-07-08,9500.0
Product_1287-Whse_J-Category_019,2013-07-09,51600.0
Product_1287-Whse_J-Category_019,2013-07-10,49100.0
Product_1287-Whse_J-Category_019,2013-07-11,191400.0
Product_1287-Whse_J-Category_019,2013-07-12,36000.0
Product_1287-Whse_J-Category_019,2013-07-16,36500.0
Product_1287-Whse_J-Category_019,2013-07-17,30800.0
Product_1287-Whse_J-Category_019,2013-07-18,53000.0
Product_1287-Whse_J-Category_019,2013-07-19,18500.0
Product_1287-Whse_J-Category_019,2013-07-22,75000.0
Product_1287-Whse_J-Category_019,2013-07-23,67500.0
Product_1287-Whse_J-Category_019,2013-07-24,53000.0
Product_1287-Whse_J-Category_019,2013-07-25,30800.0
Product_1287-Whse_J-Category_019,2013-07-26,82400.0
Product_1287-Whse_J-Category_019,2013-07-29,20000.0
Product_1287-Whse_J-Category_019,2013-07-30,171000.0
Product_1287-Whse_J-Category_019,2013-07-31,39200.0
Product_1287-Whse_J-Category_019,2013-08-01,143000.0
Product_1287-Whse_J-Category_019,2013-08-02,42000.0
Product_1287-Whse_J-Category_019,2013-08-05,86000.0
Product_1287-Whse_J-Category_019,2013-08-06,14000.0
Product_1287-Whse_J-Category_019,2013-08-07,86100.0
Product_1287-Whse_J-Category_019,2013-08-08,150700.0
Product_1287-Whse_J-Category_019,2013-08-09,42000.0
Product_1287-Whse_J-Category_019,2013-08-12,13000.0
Product_1287-Whse_J-Category_019,2013-08-13,10000.0
Product_1287-Whse_J-Category_019,2013-08-15,300.0
Product_1287-Whse_J-Category_019,2013-08-16,22000.0
Product_1287-Whse_J-Category_019,2013-08-19,61000.0
Product_1287-Whse_J-Category_019,2013-08-20,8000.0
Product_1287-Whse_J-Category_019,2013-08-21,58000.0
Product_1287-Whse_J-Category_019,2013-08-22,29000.0
Product_1287-Whse_J-Category_019,2013-08-23,51000.0
Product_1287-Whse_J-Category_019,2013-08-26,73000.0
Product_1287-Whse_J-Category_019,2013-08-27,33600.0
Product_1287-Whse_J-Category_019,2013-08-28,83000.0
Product_1287-Whse_J-Category_019,2013-08-29,30000.0
Product_1287-Whse_J-Category_019,2013-08-30,26200.0
Product_1287-Whse_J-Category_019,2013-09-02,44400.0
Product_1287-Whse_J-Category_019,2013-09-03,41000.0
Product_1287-Whse_J-Category_019,2013-09-04,47000.0
Product_1287-Whse_J-Category_019,2013-09-05,56000.0
Product_1287-Whse_J-Category_019,2013-09-06,35500.0
Product_1287-Whse_J-Category_019,2013-09-09,37200.0
Product_1287-Whse_J-Category_019,2013-09-10,23500.0
Product_1287-Whse_J-Category_019,2013-09-11,68000.0
Product_1287-Whse_J-Category_019,2013-09-12,20000.0
Product_1287-Whse_J-Category_019,2013-09-13,93000.0
Product_1287-Whse_J-Category_019,2013-09-17,11800.0
Product_1287-Whse_J-Category_019,2013-09-18,161500.0
Product_1287-Whse_J-Category_019,2013-09-19,43200.0
Product_1287-Whse_J-Category_019,2013-09-20,54500.0
Product_1287-Whse_J-Category_019,2013-09-24,92600.0
Product_1287-Whse_J-Category_019,2013-09-25,50900.0
Product_1287-Whse_J-Category_019,2013-09-26,54200.0
Product_1287-Whse_J-Category_019,2013-09-27,34000.0
Product_1287-Whse_J-Category_019,2013-09-30,81000.0
Product_1287-Whse_J-Category_019,2013-10-01,84000.0
Product_1287-Whse_J-Category_019,2013-10-02,97000.0
Product_1287-Whse_J-Category_019,2013-10-03,135000.0
Product_1287-Whse_J-Category_019,2013-10-04,86000.0
Product_1287-Whse_J-Category_019,2013-10-07,65000.0
Product_1287-Whse_J-Category_019,2013-10-08,37000.0
Product_1287-Whse_J-Category_019,2013-10-09,310000.0
Product_1287-Whse_J-Category_019,2013-10-10,124000.0
Product_1287-Whse_J-Category_019,2013-10-11,78400.0
Product_1287-Whse_J-Category_019,2013-10-15,160500.0
Product_1287-Whse_J-Category_019,2013-10-16,19500.0
Product_1287-Whse_J-Category_019,2013-10-17,134800.0
Product_1287-Whse_J-Category_019,2013-10-18,92600.0
Product_1287-Whse_J-Category_019,2013-10-21,29000.0
Product_1287-Whse_J-Category_019,2013-10-22,181500.0
Product_1287-Whse_J-Category_019,2013-10-23,28200.0
Product_1287-Whse_J-Category_019,2013-10-24,46000.0
Product_1287-Whse_J-Category_019,2013-10-25,21000.0
Product_1287-Whse_J-Category_019,2013-10-28,94000.0
Product_1287-Whse_J-Category_019,2013-10-29,63600.0
Product_1287-Whse_J-Category_019,2013-10-30,139500.0
Product_1287-Whse_J-Category_019,2013-10-31,81000.0
Product_1287-Whse_J-Category_019,2013-11-01,32500.0
Product_1287-Whse_J-Category_019,2013-11-05,56000.0
Product_1287-Whse_J-Category_019,2013-11-06,109500.0
Product_1287-Whse_J-Category_019,2013-11-07,35000.0
Product_1287-Whse_J-Category_019,2013-11-08,95400.0
Product_1287-Whse_J-Category_019,2013-11-11,19100.0
Product_1287-Whse_J-Category_019,2013-11-12,103600.0
Product_1287-Whse_J-Category_019,2013-11-13,224100.0
Product_1287-Whse_J-Category_019,2013-11-14,56000.0
Product_1287-Whse_J-Category_019,2013-11-15,71600.0
Product_1287-Whse_J-Category_019,2013-11-18,82000.0
Product_1287-Whse_J-Category_019,2013-11-19,62000.0
Product_1287-Whse_J-Category_019,2013-11-20,35500.0
Product_1287-Whse_J-Category_019,2013-11-21,19000.0
Product_1287-Whse_J-Category_019,2013-11-22,88000.0
Product_1287-Whse_J-Category_019,2013-11-25,82000.0
Product_1287-Whse_J-Category_019,2013-11-26,29100.0
Product_1287-Whse_J-Category_019,2013-11-27,28500.0
Product_1287-Whse_J-Category_019,2013-11-28,39200.0
Product_1287-Whse_J-Category_019,2013-11-29,53100.0
Product_1287-Whse_J-Category_019,2013-12-02,61400.0
Product_1287-Whse_J-Category_019,2013-12-03,22500.0
Product_1287-Whse_J-Category_019,2013-12-04,201700.0
Product_1287-Whse_J-Category_019,2013-12-05,52000.0
Product_1287-Whse_J-Category_019,2013-12-06,60000.0
Product_1287-Whse_J-Category_019,2013-12-09,76000.0
Product_1287-Whse_J-Category_019,2013-12-10,62600.0
Product_1287-Whse_J-Category_019,2013-12-11,36000.0
Product_1287-Whse_J-Category_019,2013-12-12,35900.0
Product_1287-Whse_J-Category_019,2013-12-13,63700.0
Product_1287-Whse_J-Category_019,2013-12-16,72000.0
Product_1287-Whse_J-Category_019,2013-12-17,128000.0
Product_1287-Whse_J-Category_019,2013-12-18,54500.0
Product_1287-Whse_J-Category_019,2013-12-19,112100.0
Product_1287-Whse_J-Category_019,2013-12-20,10000.0
Product_1287-Whse_J-Category_019,2013-12-24,109000.0
Product_1287-Whse_J-Category_019,2013-12-25,132500.0
Product_1287-Whse_J-Category_019,2013-12-26,149000.0
Product_1287-Whse_J-Category_019,2014-01-06,65500.0
Product_1287-Whse_J-Category_019,2014-01-07,47700.0
Product_1287-Whse_J-Category_019,2014-01-08,128300.0
Product_1287-Whse_J-Category_019,2014-01-09,111000.0
Product_1287-Whse_J-Category_019,2014-01-10,129100.0
Product_1287-Whse_J-Category_019,2014-01-13,70000.0
Product_1287-Whse_J-Category_019,2014-01-14,77000.0
Product_1287-Whse_J-Category_019,2014-01-15,75600.0
Product_1287-Whse_J-Category_019,2014-01-16,116500.0
Product_1287-Whse_J-Category_019,2014-01-17,12700.0
Product_1287-Whse_J-Category_019,2014-01-20,172000.0
Product_1287-Whse_J-Category_019,2014-01-21,251000.0
Product_1287-Whse_J-Category_019,2014-01-22,108300.0
Product_1287-Whse_J-Category_019,2014-01-23,51300.0
Product_1287-Whse_J-Category_019,2014-01-24,31000.0
Product_1287-Whse_J-Category_019,2014-01-27,57000.0
Product_1287-Whse_J-Category_019,2014-01-28,57700.0
Product_1287-Whse_J-Category_019,2014-01-29,35100.0
Product_1287-Whse_J-Category_019,2014-01-30,3000.0
Product_1287-Whse_J-Category_019,2014-01-31,79200.0
Product_1287-Whse_J-Category_019,2014-02-03,28000.0
Product_1287-Whse_J-Category_019,2014-02-04,170400.0
Product_1287-Whse_J-Category_019,2014-02-05,11000.0
Product_1287-Whse_J-Category_019,2014-02-06,150100.0
Product_1287-Whse_J-Category_019,2014-02-10,81600.0
Product_1287-Whse_J-Category_019,2014-02-11,0.0
Product_1287-Whse_J-Category_019,2014-02-12,211500.0
Product_1287-Whse_J-Category_019,2014-02-13,290000.0
Product_1287-Whse_J-Category_019,2014-02-14,1900.0
Product_1287-Whse_J-Category_019,2014-02-17,39000.0
Product_1287-Whse_J-Category_019,2014-02-18,13200.0
Product_1287-Whse_J-Category_019,2014-02-19,101000.0
Product_1287-Whse_J-Category_019,2014-02-20,17500.0
Product_1287-Whse_J-Category_019,2014-02-21,33300.0
Product_1287-Whse_J-Category_019,2014-02-24,94000.0
Product_1287-Whse_J-Category_019,2014-02-25,76300.0
Product_1287-Whse_J-Category_019,2014-02-26,60000.0
Product_1287-Whse_J-Category_019,2014-02-27,14500.0
Product_1287-Whse_J-Category_019,2014-02-28,52000.0
Product_1287-Whse_J-Category_019,2014-03-03,132200.0
Product_1287-Whse_J-Category_019,2014-03-04,87500.0
Product_1287-Whse_J-Category_019,2014-03-05,21900.0
Product_1287-Whse_J-Category_019,2014-03-06,24000.0
Product_1287-Whse_J-Category_019,2014-03-07,99800.0
Product_1287-Whse_J-Category_019,2014-03-10,96900.0
Product_1287-Whse_J-Category_019,2014-03-11,69400.0
Product_1287-Whse_J-Category_019,2014-03-12,105500.0
Product_1287-Whse_J-Category_019,2014-03-13,79500.0
Product_1287-Whse_J-Category_019,2014-03-14,29000.0
Product_1287-Whse_J-Category_019,2014-03-17,15000.0
Product_1287-Whse_J-Category_019,2014-03-18,85900.0
Product_1287-Whse_J-Category_019,2014-03-19,187500.0
Product_1287-Whse_J-Category_019,2014-03-20,53700.0
Product_1287-Whse_J-Category_019,2014-03-24,165700.0
Product_1287-Whse_J-Category_019,2014-03-25,44100.0
Product_1287-Whse_J-Category_019,2014-03-26,100500.0
Product_1287-Whse_J-Category_019,2014-03-27,79000.0
Product_1287-Whse_J-Category_019,2014-03-28,6500.0
Product_1287-Whse_J-Category_019,2014-03-31,342000.0
Product_1287-Whse_J-Category_019,2014-04-01,94700.0
Product_1287-Whse_J-Category_019,2014-04-02,85200.0
Product_1287-Whse_J-Category_019,2014-04-03,22000.0
Product_1287-Whse_J-Category_019,2014-04-04,36200.0
Product_1287-Whse_J-Category_019,2014-04-07,66000.0
Product_1287-Whse_J-Category_019,2014-04-08,32200.0
Product_1287-Whse_J-Category_019,2014-04-09,129100.0
Product_1287-Whse_J-Category_019,2014-04-10,113000.0
Product_1287-Whse_J-Category_019,2014-04-11,20300.0
Product_1287-Whse_J-Category_019,2014-04-14,1200.0
Product_1287-Whse_J-Category_019,2014-04-15,55200.0
Product_1287-Whse_J-Category_019,2014-04-16,147500.0
Product_1287-Whse_J-Category_019,2014-04-17,41000.0
Product_1287-Whse_J-Category_019,2014-04-18,15400.0
Product_1287-Whse_J-Category_019,2014-04-21,55300.0
Product_1287-Whse_J-Category_019,2014-04-22,42000.0
Product_1287-Whse_J-Category_019,2014-04-23,92300.0
Product_1287-Whse_J-Category_019,2014-04-24,61500.0
Product_1287-Whse_J-Category_019,2014-04-25,135000.0
Product_1287-Whse_J-Category_019,2014-04-28,42000.0
Product_1287-Whse_J-Category_019,2014-04-30,28300.0
Product_1287-Whse_J-Category_019,2014-05-01,123000.0
Product_1287-Whse_J-Category_019,2014-05-02,38000.0
Product_1287-Whse_J-Category_019,2014-05-06,5000.0
Product_1287-Whse_J-Category_019,2014-05-07,83300.0
Product_1287-Whse_J-Category_019,2014-05-08,88900.0
Product_1287-Whse_J-Category_019,2014-05-09,14400.0
Product_1287-Whse_J-Category_019,2014-05-12,76100.0
