Date,Product_0620-Whse_J-Category_001,Product_1286-Whse_J-Category_019,Product_1287-Whse_J-Category_019,Product_1294-Whse_J-Category_019,Product_1295-Whse_J-Category_019,Product_1359-Whse_J-Category_019,Product_1377-Whse_J-Category_019,Product_1378-Whse_J-Category_019,Product_1382-Whse_J-Category_019,Product_1453-Whse_J-Category_019
2013-03-16 00:00:00.000000,19.4,60120.0,30540.0,50480.0,114580.0,353600.0,69340.0,61560.0,56680.0,57140.0
2013-03-17 00:00:00.000000,19.4,60120.0,30540.0,50480.0,114580.0,353600.0,69340.0,61560.0,56680.0,57140.0
2013-03-18 00:00:00.000000,10.0,18600.0,36200.0,37000.0,101000.0,86000.0,20000.0,108000.0,88000.0,15000.0
2013-03-19 00:00:00.000000,36.0,103200.0,74000.0,115500.0,107100.0,827000.0,57400.0,117500.0,53300.0,61100.0
2013-03-20 00:00:00.000000,24.75,62125.0,34975.0,66700.0,98125.0,353500.0,61625.0,78225.0,57125.0,48550.0
2013-03-21 00:00:00.000000,45.0,68300.0,103500.0,95200.0,91600.0,236000.0,69200.0,54500.0,55300.0,80800.0
2013-03-22 00:00:00.000000,68.0,156500.0,99300.0,63500.0,100300.0,281000.0,63000.0,124000.0,135000.0,117300.0
2013-03-23 00:00:00.000000,39.75,86650.0,78250.0,77800.0,100000.0,357500.0,52400.0,101000.0,82900.0,68550.0
2013-03-24 00:00:00.000000,39.75,86650.0,78250.0,77800.0,100000.0,357500.0,52400.0,101000.0,82900.0,68550.0
2013-03-25 00:00:00.000000,61.0,71000.0,116500.0,86500.0,162200.0,233000.0,70000.0,132300.0,96300.0,69000.0
2013-03-26 00:00:00.000000,20.0,141000.0,40500.0,78000.0,201800.0,683000.0,16000.0,117000.0,79500.0,65000.0
2013-03-27 00:00:00.000000,15.0,23000.0,103900.0,2300.0,142600.0,78000.0,12200.0,71000.0,29000.0,47000.0
2013-03-28 00:00:00.000000,29.0,94200.0,2000.0,3100.0,88400.0,82000.0,19000.0,1000.0,50000.0,51000.0
2013-03-29 00:00:00.000000,46.0,13000.0,99500.0,47800.0,129900.0,561000.0,44500.0,132300.0,135000.0,121000.0
2013-03-30 00:00:00.000000,34.2,68440.0,72480.0,43540.0,144980.0,327400.0,32340.0,90720.0,77960.0,70600.0
2013-03-31 00:00:00.000000,34.2,68440.0,72480.0,43540.0,144980.0,327400.0,32340.0,90720.0,77960.0,70600.0
2013-04-01 00:00:00.000000,46.0,56000.0,55000.0,37500.0,111000.0,827000.0,21600.0,126900.0,49000.0,93000.0
2013-04-02 00:00:00.000000,20.0,54200.0,57500.0,97000.0,58300.0,526000.0,86500.0,96200.0,33000.0,18500.0
2013-04-03 00:00:00.000000,20.0,76900.0,300.0,78000.0,43500.0,827000.0,70500.0,70900.0,62100.0,45500.0
2013-04-04 00:00:00.000000,26.0,63100.0,44000.0,15200.0,48000.0,273000.0,89000.0,24000.0,22000.0,53000.0
2013-04-05 00:00:00.000000,12.0,38300.0,50800.0,70400.0,179400.0,328000.0,25500.0,121400.0,135000.0,112000.0
2013-04-06 00:00:00.000000,24.8,57700.0,41520.0,59620.0,88040.0,556200.0,58620.0,87880.0,60220.0,64400.0
2013-04-07 00:00:00.000000,24.8,57700.0,41520.0,59620.0,88040.0,556200.0,58620.0,87880.0,60220.0,64400.0
2013-04-08 00:00:00.000000,27.0,102800.0,44000.0,39800.0,22500.0,325000.0,6200.0,2000.0,13000.0,20000.0
2013-04-09 00:00:00.000000,21.0,13000.0,119000.0,32500.0,112200.0,521000.0,13400.0,74200.0,42300.0,21500.0
2013-04-10 00:00:00.000000,29.0,97000.0,155000.0,69300.0,73200.0,226000.0,83000.0,10000.0,21800.0,57300.0
2013-04-11 00:00:00.000000,28.0,71500.0,23000.0,96700.0,51100.0,123000.0,42200.0,31600.0,10000.0,23100.0
2013-04-12 00:00:00.000000,14.0,56000.0,4000.0,69100.0,12100.0,626000.0,4600.0,54100.0,35300.0,23000.0
2013-04-13 00:00:00.000000,23.8,68060.0,69000.0,61480.0,54220.0,364200.0,29880.0,34380.0,24480.0,28980.0
2013-04-14 00:00:00.000000,23.8,68060.0,69000.0,61480.0,54220.0,364200.0,29880.0,34380.0,24480.0,28980.0
2013-04-15 00:00:00.000000,27.0,74600.0,35600.0,132200.0,201800.0,185000.0,83000.0,68800.0,94000.0,41100.0
2013-04-16 00:00:00.000000,29.0,68000.0,63400.0,57900.0,48600.0,278000.0,92100.0,77100.0,111500.0,78800.0
2013-04-17 00:00:00.000000,25.0,59500.0,66500.0,89500.0,126500.0,207000.0,19000.0,50500.0,34000.0,57000.0
2013-04-18 00:00:00.000000,42.0,23000.0,31000.0,25300.0,43500.0,303000.0,22900.0,5500.0,54000.0,9500.0
2013-04-19 00:00:00.000000,3.0,49000.0,6500.0,22500.0,22000.0,147000.0,27500.0,17500.0,25000.0,33100.0
2013-04-20 00:00:00.000000,25.2,54820.0,40600.0,65480.0,88480.0,224000.0,48900.0,43880.0,63700.0,43900.0
2013-04-21 00:00:00.000000,25.2,54820.0,40600.0,65480.0,88480.0,224000.0,48900.0,43880.0,63700.0,43900.0
2013-04-22 00:00:00.000000,26.0,133100.0,134700.0,69500.0,137600.0,583000.0,67300.0,99600.0,87000.0,60400.0
2013-04-23 00:00:00.000000,59.0,47000.0,77000.0,57600.0,66000.0,155000.0,41900.0,55100.0,65000.0,43800.0
2013-04-24 00:00:00.000000,5.0,55500.0,90800.0,16300.0,31500.0,65000.0,20200.0,95900.0,10100.0,24600.0
2013-04-25 00:00:00.000000,6.0,133100.0,27000.0,5200.0,40000.0,403000.0,80500.0,8100.0,57100.0,47600.0
2013-04-26 00:00:00.000000,14.0,13600.0,125500.0,20500.0,98000.0,226000.0,37900.0,61200.0,68500.0,71500.0
2013-04-27 00:00:00.000000,22.0,76460.0,91000.0,33820.0,74620.0,286400.0,49560.0,63980.0,57540.0,49580.0
2013-04-28 00:00:00.000000,22.0,76460.0,91000.0,33820.0,74620.0,286400.0,49560.0,63980.0,57540.0,49580.0
2013-04-29 00:00:00.000000,21.0,62300.0,80075.0,24900.0,58875.0,212250.0,45125.0,55075.0,50175.0,46875.0
2013-04-30 00:00:00.000000,22.0,12000.0,11000.0,13000.0,68800.0,476000.0,48000.0,26900.0,82100.0,36500.0
2013-05-01 00:00:00.000000,10.0,97500.0,136000.0,67800.0,201800.0,604000.0,33500.0,101300.0,135000.0,108600.0
2013-05-02 00:00:00.000000,17.0,49500.0,21000.0,35100.0,700.0,236000.0,2500.0,36600.0,46500.0,62200.0
2013-05-03 00:00:00.000000,16.333333333333332,53000.0,56000.0,38633.333333333336,90433.33333333333,438666.6666666667,28000.0,54933.333333333336,87866.66666666667,69100.0
2013-05-04 00:00:00.000000,16.333333333333332,53000.0,56000.0,38633.333333333336,90433.33333333333,438666.6666666667,28000.0,54933.333333333336,87866.66666666667,69100.0
2013-05-05 00:00:00.000000,16.333333333333332,53000.0,56000.0,38633.333333333336,90433.33333333333,438666.6666666667,28000.0,54933.333333333336,87866.66666666667,69100.0
2013-05-06 00:00:00.000000,16.333333333333332,53000.0,56000.0,38633.333333333336,90433.33333333333,438666.6666666667,28000.0,54933.333333333336,87866.66666666667,69100.0
2013-05-07 00:00:00.000000,16.0,24400.0,12300.0,46400.0,107000.0,827000.0,33000.0,83500.0,22000.0,47600.0
2013-05-08 00:00:00.000000,7.0,107200.0,43200.0,101500.0,176200.0,172000.0,32400.0,102300.0,49300.0,91600.0
2013-05-09 00:00:00.000000,24.0,36500.0,5400.0,52200.0,171600.0,396000.0,92100.0,21700.0,26000.0,68400.0
2013-05-10 00:00:00.000000,37.0,100500.0,41500.0,18600.0,38500.0,639000.0,9700.0,53500.0,59000.0,53000.0
2013-05-11 00:00:00.000000,21.0,67150.0,25600.0,54675.0,123325.0,508500.0,41800.0,65250.0,39075.0,65150.0
2013-05-12 00:00:00.000000,21.0,67150.0,25600.0,54675.0,123325.0,508500.0,41800.0,65250.0,39075.0,65150.0
2013-05-13 00:00:00.000000,4.0,119300.0,159100.0,15200.0,86000.0,346000.0,24000.0,97000.0,55300.0,22000.0
2013-05-14 00:00:00.000000,22.0,68000.0,122500.0,57700.0,101000.0,213000.0,43100.0,27400.0,47800.0,26100.0
2013-05-15 00:00:00.000000,14.0,41300.0,31000.0,35500.0,76000.0,286000.0,11500.0,59000.0,17000.0,30000.0
2013-05-16 00:00:00.000000,12.0,33800.0,44000.0,93800.0,29000.0,103000.0,57000.0,9000.0,47500.0,12000.0
2013-05-17 00:00:00.000000,27.0,143000.0,25800.0,47500.0,129000.0,247000.0,62500.0,118200.0,95300.0,47600.0
2013-05-18 00:00:00.000000,15.8,81080.0,76480.0,49940.0,84200.0,239000.0,39620.0,62120.0,52580.0,27540.0
2013-05-19 00:00:00.000000,15.8,81080.0,76480.0,49940.0,84200.0,239000.0,39620.0,62120.0,52580.0,27540.0
2013-05-20 00:00:00.000000,24.0,54500.0,52000.0,10000.0,80000.0,523000.0,18000.0,70000.0,47000.0,21000.0
2013-05-21 00:00:00.000000,37.0,63200.0,72000.0,101500.0,33000.0,534000.0,52500.0,78200.0,98000.0,39000.0
2013-05-22 00:00:00.000000,68.0,48000.0,35000.0,74000.0,30500.0,269000.0,7700.0,21500.0,19500.0,20500.0
2013-05-23 00:00:00.000000,6.0,18100.0,50000.0,85000.0,158000.0,254000.0,42100.0,94200.0,70000.0,75500.0
2013-05-24 00:00:00.000000,13.0,23000.0,48000.0,15000.0,3000.0,321000.0,21000.0,14000.0,34000.0,28000.0
2013-05-25 00:00:00.000000,29.6,41360.0,51400.0,57100.0,60900.0,380200.0,28260.0,55580.0,53700.0,36800.0
2013-05-26 00:00:00.000000,29.6,41360.0,51400.0,57100.0,60900.0,380200.0,28260.0,55580.0,53700.0,36800.0
2013-05-27 00:00:00.000000,20.0,35000.0,22300.0,28200.0,114000.0,164000.0,66300.0,63100.0,21100.0,66100.0
2013-05-28 00:00:00.000000,64.0,71000.0,2500.0,33800.0,101600.0,827000.0,21000.0,40800.0,67100.0,104600.0
2013-05-29 00:00:00.000000,20.0,36000.0,17200.0,26000.0,41200.0,222000.0,42000.0,2200.0,49000.0,71000.0
2013-05-30 00:00:00.000000,4.0,33200.0,9400.0,33200.0,66900.0,190000.0,51100.0,88900.0,20000.0,12800.0
2013-05-31 00:00:00.000000,23.0,32000.0,111000.0,10400.0,87500.0,558000.0,57000.0,15000.0,37000.0,31000.0
2013-06-01 00:00:00.000000,26.2,41440.0,32480.0,26320.0,82240.0,392200.0,47480.0,42000.0,38840.0,57100.0
2013-06-02 00:00:00.000000,26.2,41440.0,32480.0,26320.0,82240.0,392200.0,47480.0,42000.0,38840.0,57100.0
2013-06-03 00:00:00.000000,22.0,132300.0,147000.0,132200.0,106500.0,521000.0,58400.0,132300.0,135000.0,121000.0
2013-06-04 00:00:00.000000,20.0,105000.0,45000.0,98900.0,71100.0,825000.0,53300.0,49100.0,61100.0,3100.0
2013-06-05 00:00:00.000000,17.0,33000.0,33000.0,13500.0,106500.0,310000.0,48000.0,32000.0,10500.0,26500.0
2013-06-06 00:00:00.000000,32.0,15400.0,53500.0,18600.0,93000.0,537000.0,25600.0,119000.0,70000.0,46000.0
2013-06-07 00:00:00.000000,41.0,65000.0,97800.0,66000.0,57300.0,484000.0,56200.0,15000.0,36000.0,18500.0
2013-06-08 00:00:00.000000,26.4,70140.0,75260.0,65840.0,86880.0,535400.0,48300.0,69480.0,62520.0,43020.0
2013-06-09 00:00:00.000000,26.4,70140.0,75260.0,65840.0,86880.0,535400.0,48300.0,69480.0,62520.0,43020.0
2013-06-10 00:00:00.000000,43.0,55600.0,41000.0,85000.0,86000.0,460000.0,15000.0,35000.0,76000.0,10000.0
2013-06-11 00:00:00.000000,41.0,60000.0,12000.0,128500.0,27000.0,590000.0,40100.0,38200.0,47000.0,91000.0
2013-06-12 00:00:00.000000,42.0,114700.0,59500.0,67300.0,80100.0,631000.0,22000.0,32500.0,50000.0,46200.0
2013-06-13 00:00:00.000000,7.0,109000.0,16000.0,37000.0,91600.0,110000.0,41500.0,72700.0,75700.0,69800.0
2013-06-14 00:00:00.000000,26.0,43400.0,7000.0,11000.0,35500.0,195000.0,32200.0,63000.0,135000.0,26500.0
2013-06-15 00:00:00.000000,31.8,76540.0,27100.0,65760.0,64040.0,397200.0,30160.0,48280.0,76740.0,48700.0
2013-06-16 00:00:00.000000,31.8,76540.0,27100.0,65760.0,64040.0,397200.0,30160.0,48280.0,76740.0,48700.0
2013-06-17 00:00:00.000000,30.0,66000.0,10300.0,54500.0,22300.0,105000.0,75500.0,59600.0,79000.0,117000.0
2013-06-18 00:00:00.000000,11.0,40800.0,80000.0,25800.0,143100.0,227000.0,18200.0,59000.0,36900.0,121000.0
2013-06-19 00:00:00.000000,19.0,43000.0,96500.0,11800.0,125000.0,827000.0,39400.0,104800.0,64500.0,76300.0
2013-06-20 00:00:00.000000,16.0,57000.0,120200.0,35200.0,103200.0,217000.0,24000.0,10700.0,43000.0,44000.0
2013-06-21 00:00:00.000000,34.0,71500.0,56500.0,79000.0,119000.0,276000.0,72000.0,39200.0,25000.0,30200.0
2013-06-22 00:00:00.000000,22.0,55660.0,72700.0,41260.0,102520.0,330400.0,45820.0,54660.0,49680.0,77700.0
2013-06-23 00:00:00.000000,22.0,55660.0,72700.0,41260.0,102520.0,330400.0,45820.0,54660.0,49680.0,77700.0
2013-06-24 00:00:00.000000,31.0,56000.0,86000.0,10500.0,201800.0,131000.0,65000.0,88000.0,25100.0,26000.0
2013-06-25 00:00:00.000000,30.0,74500.0,76100.0,50500.0,117500.0,372000.0,31500.0,26800.0,21500.0,15600.0
2013-06-26 00:00:00.000000,17.0,39000.0,33000.0,43700.0,87000.0,536000.0,22000.0,81000.0,51000.0,41000.0
2013-06-27 00:00:00.000000,9.0,60000.0,45300.0,55200.0,73300.0,215000.0,8500.0,94500.0,68000.0,63500.0
2013-06-28 00:00:00.000000,68.0,91500.0,109400.0,132200.0,122400.0,660000.0,65000.0,122200.0,125000.0,70000.0
2013-06-29 00:00:00.000000,31.0,64200.0,69960.0,58420.0,120400.0,382800.0,38400.0,82500.0,58120.0,43220.0
2013-06-30 00:00:00.000000,31.0,64200.0,69960.0,58420.0,120400.0,382800.0,38400.0,82500.0,58120.0,43220.0
2013-07-01 00:00:00.000000,32.0,88200.0,68000.0,36200.0,98500.0,519000.0,44200.0,84500.0,103300.0,44500.0
2013-07-02 00:00:00.000000,29.0,128000.0,151300.0,127100.0,176500.0,583000.0,38100.0,59400.0,41500.0,51800.0
2013-07-03 00:00:00.000000,26.0,164200.0,66100.0,32000.0,64100.0,224000.0,40200.0,105300.0,15000.0,98100.0
2013-07-04 00:00:00.000000,43.0,126600.0,73400.0,96500.0,144000.0,186000.0,16200.0,40400.0,53400.0,46400.0
2013-07-05 00:00:00.000000,19.0,27800.0,7500.0,39100.0,131000.0,251000.0,7100.0,3000.0,43800.0,25000.0
2013-07-06 00:00:00.000000,29.8,106960.0,73260.0,66180.0,122820.0,352600.0,29160.0,58520.0,51400.0,53160.0
2013-07-07 00:00:00.000000,29.8,106960.0,73260.0,66180.0,122820.0,352600.0,29160.0,58520.0,51400.0,53160.0
2013-07-08 00:00:00.000000,37.0,109200.0,9500.0,53300.0,80200.0,315000.0,88600.0,55200.0,68200.0,10700.0
2013-07-09 00:00:00.000000,8.0,69200.0,51600.0,15200.0,73500.0,500000.0,34400.0,11200.0,68100.0,40500.0
2013-07-10 00:00:00.000000,7.0,45000.0,49100.0,82500.0,95600.0,116000.0,36000.0,69000.0,41000.0,21000.0
2013-07-11 00:00:00.000000,21.0,37500.0,159100.0,42500.0,40700.0,173000.0,24600.0,35600.0,27500.0,29500.0
2013-07-12 00:00:00.000000,3.0,28800.0,36000.0,76300.0,400.0,766000.0,34000.0,41000.0,84500.0,2000.0
2013-07-13 00:00:00.000000,15.2,57940.0,61060.0,53960.0,58080.0,374000.0,43520.0,42400.0,57860.0,20740.0
2013-07-14 00:00:00.000000,15.2,57940.0,61060.0,53960.0,58080.0,374000.0,43520.0,42400.0,57860.0,20740.0
2013-07-15 00:00:00.000000,9.75,45125.0,73950.0,54125.0,52550.0,388750.0,32250.0,39200.0,55275.0,23250.0
2013-07-16 00:00:00.000000,3.0,79400.0,36500.0,52800.0,71500.0,341000.0,83800.0,31000.0,53000.0,98500.0
2013-07-17 00:00:00.000000,37.0,91600.0,30800.0,132200.0,78000.0,223000.0,28100.0,70500.0,72500.0,70000.0
2013-07-18 00:00:00.000000,21.0,148000.0,53000.0,77900.0,101300.0,307000.0,42900.0,116100.0,19500.0,53000.0
2013-07-19 00:00:00.000000,17.0,53000.0,18500.0,32500.0,45500.0,65000.0,22200.0,59000.0,35000.0,120000.0
2013-07-20 00:00:00.000000,19.5,93000.0,34700.0,73850.0,74075.0,234000.0,44250.0,69150.0,45000.0,85375.0
2013-07-21 00:00:00.000000,19.5,93000.0,34700.0,73850.0,74075.0,234000.0,44250.0,69150.0,45000.0,85375.0
2013-07-22 00:00:00.000000,31.0,44700.0,75000.0,32000.0,100000.0,453000.0,71200.0,67000.0,85000.0,97000.0
2013-07-23 00:00:00.000000,20.0,41500.0,67500.0,90400.0,201800.0,299000.0,72600.0,28000.0,53700.0,74500.0
2013-07-24 00:00:00.000000,24.0,15200.0,53000.0,27000.0,97500.0,157000.0,23800.0,43900.0,64800.0,40000.0
2013-07-25 00:00:00.000000,68.0,64200.0,30800.0,79500.0,75500.0,495000.0,63200.0,35200.0,60000.0,21200.0
2013-07-26 00:00:00.000000,16.0,119200.0,82400.0,46000.0,55000.0,286000.0,34000.0,86000.0,135000.0,65100.0
2013-07-27 00:00:00.000000,31.8,56960.0,61740.0,54980.0,105960.0,338000.0,52960.0,52020.0,79700.0,59560.0
2013-07-28 00:00:00.000000,31.8,56960.0,61740.0,54980.0,105960.0,338000.0,52960.0,52020.0,79700.0,59560.0
2013-07-29 00:00:00.000000,4.0,66000.0,20000.0,64200.0,67200.0,552000.0,58000.0,72000.0,61300.0,31000.0
2013-07-30 00:00:00.000000,20.0,45600.0,159100.0,114000.0,126000.0,226000.0,58600.0,60500.0,90800.0,57000.0
2013-07-31 00:00:00.000000,30.0,54100.0,39200.0,105200.0,126200.0,530000.0,64000.0,31500.0,27000.0,53000.0
2013-08-01 00:00:00.000000,37.0,145500.0,143000.0,69400.0,90300.0,827000.0,50300.0,132300.0,111000.0,45800.0
2013-08-02 00:00:00.000000,13.0,36500.0,42000.0,34400.0,73400.0,469000.0,14300.0,76000.0,14000.0,21200.0
2013-08-03 00:00:00.000000,20.8,69540.0,80660.0,77440.0,96620.0,520800.0,49040.0,74460.0,60820.0,41600.0
2013-08-04 00:00:00.000000,20.8,69540.0,80660.0,77440.0,96620.0,520800.0,49040.0,74460.0,60820.0,41600.0
2013-08-05 00:00:00.000000,9.0,110600.0,86000.0,60100.0,117100.0,827000.0,70500.0,38800.0,34100.0,24400.0
2013-08-06 00:00:00.000000,10.0,54300.0,14000.0,18600.0,81100.0,804000.0,92100.0,57300.0,88200.0,94000.0
2013-08-07 00:00:00.000000,15.0,72100.0,86100.0,23100.0,113500.0,216000.0,66000.0,24500.0,84600.0,62000.0
2013-08-08 00:00:00.000000,35.0,143000.0,150700.0,46000.0,120700.0,215000.0,92100.0,64200.0,73500.0,19000.0
2013-08-09 00:00:00.000000,22.0,27000.0,42000.0,500.0,50200.0,135000.0,80175.0,92300.0,64000.0,14300.0
2013-08-10 00:00:00.000000,18.2,81400.0,75760.0,29660.0,96520.0,439400.0,80175.0,55420.0,68880.0,42740.0
2013-08-11 00:00:00.000000,18.2,81400.0,75760.0,29660.0,96520.0,439400.0,80175.0,55420.0,68880.0,42740.0
2013-08-12 00:00:00.000000,25.0,10000.0,13000.0,1000.0,61500.0,28000.0,39000.0,115000.0,77575.0,50000.0
2013-08-13 00:00:00.000000,7.0,63025.0,10000.0,3000.0,10300.0,5000.0,10000.0,10000.0,74033.33333333333,36325.0
2013-08-14 00:00:00.000000,22.25,60000.0,53925.0,10000.0,15000.0,40000.0,5000.0,10000.0,10000.0,27766.666666666668
2013-08-15 00:00:00.000000,18.0,18500.0,300.0,10000.0,10000.0,52000.0,7800.0,56825.0,37000.0,32150.0
2013-08-16 00:00:00.000000,54.0,101500.0,22000.0,60500.0,44000.0,180000.0,53000.0,33000.0,54000.0,53300.0
2013-08-17 00:00:00.000000,28.666666666666668,55750.0,11325.0,16900.0,28160.0,63250.0,22960.0,42000.0,32000.0,51650.0
2013-08-18 00:00:00.000000,28.666666666666668,55750.0,11325.0,16900.0,28160.0,63250.0,22960.0,42000.0,32000.0,51650.0
2013-08-19 00:00:00.000000,7.0,43700.0,61000.0,66200.0,113000.0,118000.0,7600.0,54000.0,36000.0,38000.0
2013-08-20 00:00:00.000000,22.0,26000.0,8000.0,36000.0,44900.0,827000.0,13000.0,56600.0,113700.0,83700.0
2013-08-21 00:00:00.000000,58.0,161000.0,58000.0,89200.0,133000.0,320000.0,79000.0,78500.0,96000.0,68400.0
2013-08-22 00:00:00.000000,16.0,50600.0,29000.0,8500.0,94400.0,347000.0,41100.0,61800.0,24300.0,44200.0
2013-08-23 00:00:00.000000,16.0,7300.0,51000.0,39100.0,26300.0,827000.0,50400.0,39000.0,34500.0,36600.0
2013-08-24 00:00:00.000000,23.8,57720.0,41400.0,47800.0,82320.0,487800.0,38220.0,57980.0,60900.0,54180.0
2013-08-25 00:00:00.000000,23.8,57720.0,41400.0,47800.0,82320.0,487800.0,38220.0,57980.0,60900.0,54180.0
2013-08-26 00:00:00.000000,15.0,31200.0,73000.0,38000.0,117500.0,188000.0,17200.0,82000.0,49000.0,29000.0
2013-08-27 00:00:00.000000,27.0,148700.0,33600.0,43100.0,14300.0,351000.0,35300.0,26000.0,64000.0,33500.0
2013-08-28 00:00:00.000000,22.0,13000.0,83000.0,96800.0,146000.0,265000.0,5600.0,88700.0,112000.0,121000.0
2013-08-29 00:00:00.000000,21.0,37000.0,30000.0,67800.0,72000.0,205000.0,9200.0,100.0,3000.0,2500.0
2013-08-30 00:00:00.000000,21.0,85000.0,26200.0,81000.0,103100.0,541000.0,87200.0,88800.0,51000.0,58000.0
2013-08-31 00:00:00.000000,21.2,62980.0,49160.0,65340.0,90580.0,310000.0,30900.0,57120.0,55800.0,48800.0
2013-09-01 00:00:00.000000,21.2,62980.0,49160.0,65340.0,90580.0,310000.0,30900.0,57120.0,55800.0,48800.0
2013-09-02 00:00:00.000000,68.0,46000.0,44400.0,30500.0,76200.0,604000.0,75700.0,124700.0,90000.0,90000.0
2013-09-03 00:00:00.000000,47.0,140000.0,41000.0,91000.0,181000.0,147000.0,13400.0,31200.0,50000.0,31600.0
2013-09-04 00:00:00.000000,11.0,6000.0,47000.0,93000.0,39100.0,198000.0,85400.0,75500.0,135000.0,59000.0
2013-09-05 00:00:00.000000,26.0,28500.0,56000.0,116000.0,67000.0,602000.0,20200.0,40000.0,34200.0,31000.0
2013-09-06 00:00:00.000000,40.0,63000.0,35500.0,15300.0,19100.0,157000.0,10000.0,63100.0,52100.0,22100.0
2013-09-07 00:00:00.000000,38.4,56700.0,44780.0,69160.0,76480.0,341600.0,40940.0,66900.0,72260.0,46740.0
2013-09-08 00:00:00.000000,38.4,56700.0,44780.0,69160.0,76480.0,341600.0,40940.0,66900.0,72260.0,46740.0
2013-09-09 00:00:00.000000,20.0,2900.0,37200.0,49900.0,90200.0,620000.0,72000.0,50200.0,80700.0,2800.0
2013-09-10 00:00:00.000000,11.0,50000.0,23500.0,21100.0,57100.0,739000.0,31800.0,55900.0,61000.0,48000.0
2013-09-11 00:00:00.000000,7.0,117500.0,68000.0,34300.0,26500.0,167000.0,32000.0,59100.0,35000.0,121000.0
2013-09-12 00:00:00.000000,30.0,12500.0,20000.0,30150.0,87400.0,93000.0,43000.0,25600.0,66500.0,50500.0
2013-09-13 00:00:00.000000,41.0,61800.0,93000.0,21100.0,61000.0,23000.0,21000.0,105000.0,65000.0,109000.0
2013-09-14 00:00:00.000000,21.8,48940.0,48340.0,31600.0,64440.0,328400.0,39960.0,59160.0,61640.0,66260.0
2013-09-15 00:00:00.000000,21.8,48940.0,48340.0,31600.0,64440.0,328400.0,39960.0,59160.0,61640.0,66260.0
2013-09-16 00:00:00.000000,22.25,60450.0,51125.0,25500.0,58000.0,255500.0,31950.0,61400.0,56875.0,82125.0
2013-09-17 00:00:00.000000,12.0,83800.0,11800.0,32000.0,43400.0,668000.0,21300.0,63500.0,64000.0,12500.0
2013-09-18 00:00:00.000000,31.0,83200.0,159100.0,70500.0,71000.0,685000.0,78200.0,9500.0,135000.0,80500.0
2013-09-19 00:00:00.000000,50.0,54000.0,43200.0,2500.0,22300.0,95000.0,16600.0,34800.0,49800.0,22800.0
2013-09-20 00:00:00.000000,45.0,73300.0,54500.0,24900.0,18000.0,162000.0,5000.0,38700.0,74200.0,5000.0
2013-09-21 00:00:00.000000,34.5,73575.0,67150.0,32475.0,38675.0,402500.0,30275.0,36625.0,80750.0,30200.0
2013-09-22 00:00:00.000000,34.5,73575.0,67150.0,32475.0,38675.0,402500.0,30275.0,36625.0,80750.0,30200.0
2013-09-23 00:00:00.000000,34.5,73575.0,67150.0,32475.0,38675.0,402500.0,30275.0,36625.0,80750.0,30200.0
2013-09-24 00:00:00.000000,48.0,170200.0,92600.0,132200.0,201800.0,514000.0,92100.0,125300.0,91200.0,102500.0
2013-09-25 00:00:00.000000,35.0,105000.0,50900.0,77100.0,185100.0,273000.0,12100.0,34000.0,61000.0,44100.0
2013-09-26 00:00:00.000000,41.0,63000.0,54200.0,44400.0,63100.0,343000.0,55500.0,68800.0,85500.0,110600.0
2013-09-27 00:00:00.000000,41.0,44500.0,34000.0,13100.0,12000.0,100000.0,5000.0,19000.0,28200.0,5400.0
2013-09-28 00:00:00.000000,41.25,95675.0,57925.0,66700.0,115500.0,307500.0,41175.0,61775.0,66475.0,65650.0
2013-09-29 00:00:00.000000,41.25,95675.0,57925.0,66700.0,115500.0,307500.0,41175.0,61775.0,66475.0,65650.0
2013-09-30 00:00:00.000000,28.0,43300.0,81000.0,56200.0,147000.0,827000.0,20100.0,76500.0,64000.0,67500.0
2013-10-01 00:00:00.000000,36.0,170200.0,84000.0,132200.0,144800.0,681000.0,84500.0,132300.0,135000.0,96800.0
2013-10-02 00:00:00.000000,25.0,54000.0,97000.0,132200.0,78000.0,335000.0,43500.0,23000.0,28000.0,58500.0
2013-10-03 00:00:00.000000,18.0,63200.0,135000.0,92200.0,86500.0,458000.0,58400.0,47000.0,105000.0,35000.0
2013-10-04 00:00:00.000000,40.0,140500.0,86000.0,51700.0,95100.0,402000.0,63000.0,132300.0,47000.0,23000.0
2013-10-05 00:00:00.000000,29.4,94240.0,96600.0,92900.0,110280.0,540600.0,53900.0,82220.0,75800.0,56160.0
2013-10-06 00:00:00.000000,29.4,94240.0,96600.0,92900.0,110280.0,540600.0,53900.0,82220.0,75800.0,56160.0
2013-10-07 00:00:00.000000,7.0,45000.0,65000.0,56200.0,83200.0,181000.0,46100.0,32200.0,19200.0,61000.0
2013-10-08 00:00:00.000000,11.0,73100.0,37000.0,64300.0,157300.0,827000.0,40300.0,47700.0,88000.0,57000.0
2013-10-09 00:00:00.000000,53.0,170200.0,159100.0,2000.0,62100.0,686000.0,21000.0,20500.0,107800.0,39000.0
2013-10-10 00:00:00.000000,23.0,12300.0,124000.0,72600.0,78900.0,378000.0,47100.0,113000.0,15000.0,111000.0
2013-10-11 00:00:00.000000,34.0,61100.0,78400.0,42200.0,24200.0,827000.0,77000.0,66200.0,35100.0,38000.0
2013-10-12 00:00:00.000000,25.6,72340.0,92700.0,47460.0,81140.0,579800.0,46300.0,55920.0,53020.0,61200.0
